timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776278932.769250,0.0,2219,201621,74.584,0.009
1776278935.772428,0.0,2218,201622,70.592,0.003
1776278938.775778,0.0,2220,201622,75.915,0.007
1776278941.779194,0.0,2218,201623,78.577,0.000
1776278944.782245,0.0,2222,201623,85.247,0.004
1776278947.784686,0.0,2217,201623,85.264,0.000
1776278950.787162,0.0,2219,201623,77.270,0.003
1776278953.790620,0.0,2220,201624,67.922,0.001
1776278956.794211,0.0,2220,201624,71.914,1.319
1776278959.797600,0.0,2220,201625,73.251,0.008
1776278962.800996,0.0,2221,201625,67.923,0.000
1776278965.804425,0.0,2221,201625,70.586,0.008
1776278968.807761,0.0,2222,201625,82.575,0.000
1776278971.810077,0.0,2222,201626,85.268,0.004
1776278974.812483,0.0,2222,201626,85.265,0.000
1776278977.815006,0.0,2221,201627,71.939,0.004
1776278980.818422,0.0,2222,201627,74.582,0.000
1776278983.821697,0.0,2222,201627,66.594,0.000
1776278986.825003,0.0,2222,201628,77.248,0.004
1776278989.828787,0.0,2223,201628,70.578,0.001
1776278992.832171,0.0,2223,201629,70.587,1.327
1776278995.835484,0.0,2223,201629,79.912,0.000
1776278998.837917,0.0,2222,201629,85.264,0.008
1776279001.840362,0.0,2223,201629,85.264,0.000
1776279004.842798,0.0,2227,201630,77.271,0.004
1776279007.846105,0.0,2222,201630,71.921,0.000
1776279010.868988,0.0,2223,201631,68.808,0.000
1776279013.872375,0.0,2223,201631,77.246,0.004
1776279016.876103,0.0,2223,201631,69.247,0.000
1776279019.879541,0.0,2223,201632,71.918,0.004
1776279022.882985,0.0,2223,201632,74.581,0.000
1776279025.886257,0.0,2224,201632,85.240,1.327
1776279028.888752,0.0,2223,201633,85.262,0.000
1776279031.891297,0.0,2224,201633,77.268,0.008
1776279034.894695,0.0,2225,201633,67.923,0.000
1776279037.898079,0.0,2225,201634,73.251,0.000
1776279040.901916,0.0,2225,201634,74.571,0.004
1776279043.905281,0.0,2223,201635,69.256,0.000
1776279046.909218,0.0,2224,201635,69.242,0.004
1776279049.912527,0.0,2233,201635,79.912,0.000
1776279052.916605,0.0,2225,201635,85.217,0.004
1776279055.919147,0.0,2225,201636,85.261,0.000
1776279058.921650,0.0,2224,201636,77.269,1.327
1776279061.925168,0.0,2225,201636,67.920,0.000
1776279064.928567,0.0,2225,201637,73.250,0.001
1776279067.931986,0.0,2225,201637,71.918,0.007
1776279070.935387,0.0,2225,201638,75.914,0.000
1776279073.938795,0.0,2226,201638,69.255,0.004
1776279076.942194,0.0,2225,201638,75.914,0.000
1776279079.945533,0.0,2226,201638,85.238,0.004
1776279082.948023,0.0,2234,201639,85.263,0.000
1776279085.950480,0.0,2226,201639,81.267,0.004
1776279088.953860,0.0,2223,201640,73.251,0.000
1776279091.958059,0.0,2223,201640,74.562,1.320
